step,time_s,root_x,root_y,root_z,root_qx,root_qy,root_qz,root_qw,root_vel_world_x,root_vel_world_y,root_vel_world_z,root_ang_vel_world_x,root_ang_vel_world_y,root_ang_vel_world_z,base_lin_vel_body_x,base_lin_vel_body_y,base_lin_vel_body_z,base_ang_vel_body_x,base_ang_vel_body_y,base_ang_vel_body_z,base_euler_roll,base_euler_pitch,base_euler_yaw,dof_pos_1,dof_pos_2,dof_vel_1,dof_vel_2,policy_action_1,policy_action_2,output_action_1,output_action_2,torque_1,torque_2,command_1,command_2,command_3,goal_dist,obstacle_clearance,contact_norm_base_link,contact_norm_link1,contact_norm_link2,done,success,collision,timeout,unstable,out_of_bounds,terminal_x,terminal_y,terminal_goal_distance,terminal_speed,terminal_clearance
199,7.959999822080135,3.6153483,2.3124852,0.40000638,0.12795894,0.07563863,0.5156102,0.84383136,0.37504804,0.7019621,-0.0005679014,0.019824907,0.0065585994,-0.040112514,0.79575324,-0.013530842,-2.939254e-05,0.014719725,-0.02580129,-0.034093358,0.29836133,-0.004301382,1.096341,-0.324598,0.41076347,2.0601575,-0.17782831,1.8016714,5.3762207,2.0599988,0.45,-1.8464375,34.204742,8.0,8.0,0.0,7.181434154510498,1.3846516609191895,0.0,1266.0623779296875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
200,7.999999821186066,3.6310914,2.3401966,0.400007,0.12960091,0.0762739,0.5149511,0.8439261,0.40477872,0.6887799,-0.0006048506,0.041607536,0.07548677,-0.031866487,0.79768157,-0.04364066,0.009045258,0.08600845,-0.011898465,-0.03009796,0.30186895,-0.004737216,1.0950294,-0.2405974,0.40570512,2.0442903,-0.15927306,2.1757412,4.443213,2.0799987,0.45,-0.8215308,31.612211,8.0,8.0,0.0,7.149877071380615,1.3689086437225342,0.0,1266.7901611328125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
201,8.039999820291996,3.647918,2.3674273,0.40000775,0.1323828,0.077786714,0.5142149,0.843805,0.43198577,0.6767978,-0.00058589224,0.066682436,0.13874142,-0.029116027,0.79955024,-0.071003236,0.01783976,0.15372683,-0.0048196367,-0.029805176,0.30827174,-0.004872788,1.0938482,-0.15653023,0.40186903,2.0406957,-0.13534269,2.4239798,4.046914,2.0999987,0.45,-0.018341541,28.579655,8.0,8.0,0.0,7.118040084838867,1.3520820140838623,0.0,1268.1510009765625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
202,8.079999819397926,3.6657317,2.3942292,0.40000847,0.1362263,0.0800268,0.5133215,0.8435278,0.45613962,0.6662731,-0.0005166629,0.09261172,0.19504832,-0.03167331,0.8014315,-0.094813496,0.026505016,0.21563065,-0.0030451925,-0.03343808,0.3172805,-0.00484613,1.0925772,-0.07217792,0.39923027,2.0475063,-0.10809662,2.785108,3.5161915,2.1199987,0.45,0.5713582,25.331455,8.0,8.0,0.0,7.085940837860107,1.33426833152771,0.0,1269.9271240234375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
203,8.119999818503857,3.684411,2.420665,0.40000945,0.14100619,0.08284836,0.51219946,0.8431518,0.47676623,0.6574725,-0.00041890438,0.11698214,0.24320205,-0.03899609,0.8032985,-0.11443571,0.034547955,0.2695499,-0.0049672215,-0.040867813,0.32853067,-0.0047391085,1.0910199,0.012621809,0.39772755,2.0624013,-0.07902557,2.9397745,3.4647174,2.1399987,0.45,0.96682787,21.879234,8.0,8.0,0.0,7.053601264953613,1.3155889511108398,0.0,1271.76513671875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
204,8.159999817609787,3.7038162,2.4468067,0.40001023,0.14655483,0.08610881,0.5107935,0.84273183,0.49349603,0.6506104,-0.0003133386,0.13775463,0.28201723,-0.0502025,0.80520755,-0.12935096,0.041737914,0.31351233,-0.009195488,-0.05153586,0.34158826,-0.0045852526,1.0890185,0.09798063,0.3972777,2.08268,-0.049377818,2.7731516,3.4300208,2.1599987,0.45,1.2133706,18.27639,8.0,8.0,0.0,7.021050453186035,1.2961838245391846,0.0,1273.365478515625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
205,8.199999816715717,3.7237918,2.4727325,0.40001088,0.1526749,0.08966641,0.5090689,0.84231776,0.5060934,0.6457992,-0.00021412218,0.15351287,0.31035346,-0.064206906,0.80716,-0.1392688,0.047768638,0.3458493,-0.014797796,-0.0646276,0.35596782,-0.004388883,1.086459,0.18397227,0.39779028,2.1063201,-0.02027053,2.7588615,3.4108882,2.1799986,0.45,1.3537776,14.614138,8.0,8.0,0.0,6.988321781158447,1.2762081623077393,0.0,1274.57861328125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
206,8.239999815821648,3.7441745,2.4985225,0.40001118,0.15915458,0.09337975,0.50701517,0.8419534,0.5144692,0.6430485,-0.0001346817,0.16369416,0.3276486,-0.07981665,0.8091344,-0.1441233,0.052398607,0.36582613,-0.021241698,-0.07899817,0.37115765,-0.0041447994,1.083277,0.27064386,0.39917457,2.1315687,0.0075250342,2.7933075,3.221895,2.1999986,0.45,1.4332771,10.921471,8.0,8.0,0.0,6.955451488494873,1.2558255195617676,0.0,1275.2987060546875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
207,8.279999814927578,3.764799,2.5242536,0.400011,0.16578308,0.09710803,0.5046451,0.8416765,0.51875216,0.64223075,-7.364526e-05,0.16822994,0.33345228,-0.095846966,0.8109835,-0.14419428,0.055193223,0.3730009,-0.02835395,-0.09351001,0.3866463,-0.0038561618,1.0794536,0.35803106,0.40133238,2.1572933,0.032883763,2.6273026,2.9210417,2.2199986,0.45,1.4749837,7.3409753,8.0,8.0,0.0,6.922479629516602,1.2352008819580078,0.0,1275.575439453125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
208,8.319999814033508,3.7855072,2.5499978,0.40001073,0.17236316,0.10071434,0.50199306,0.84151673,0.51920784,0.6431496,-3.4009347e-05,0.16770412,0.32816678,-0.11126843,0.8126908,-0.1398678,0.056244805,0.36803868,-0.036121048,-0.10696538,0.40194735,-0.0035446212,1.0750115,0.4461617,0.40416735,2.1827962,0.055288203,2.3945732,2.75028,2.2399986,0.45,1.4946771,3.90738,8.0,8.0,0.0,6.88944673538208,1.2144927978515625,0.0,1275.4749755859375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
209,8.359999813139439,3.806155,2.575816,0.40001017,0.1787208,0.104070164,0.4991092,0.84149766,0.51630265,0.64552057,-1.7699494e-05,0.16291338,0.31250584,-0.12525822,0.81411994,-0.13183177,0.055376105,0.35194787,-0.044624783,-0.11845482,0.41662142,-0.0032527952,1.0700033,0.53505504,0.4075722,2.2077324,0.07386173,2.4771104,2.777773,2.2599986,0.45,1.509397,0.7143431,8.0,8.0,0.0,6.856391429901123,1.1938450336456299,0.0,1275.0146484375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
210,8.399999812245369,3.8266292,2.6017745,0.40000945,0.18464066,0.10719238,0.49605137,0.8416356,0.5106748,0.6496205,-2.5709269e-05,0.14750893,0.2942548,-0.13583608,0.8157618,-0.12057634,0.0528557,0.32848698,-0.044621382,-0.13000964,0.4303047,-0.0027486717,1.0645618,0.6244723,0.41143888,2.226978,0.091031075,2.1791344,2.6316981,2.2399986,0.45,0.26952386,-2.2253437,8.0,8.0,0.0,6.823332786560059,1.1733708381652832,0.0,1274.33203125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
211,8.4399998113513,3.846845,2.6279218,0.4000087,0.18993695,0.110126,0.49287513,0.8419444,0.5033354,0.65469635,-4.524079e-05,0.12335667,0.27156138,-0.14296335,0.81733793,-0.10732783,0.049231008,0.29691347,-0.03843627,-0.14059436,0.4427104,-0.00179045,1.0588288,0.714103,0.41559264,2.2361934,0.101515844,2.0651455,2.641068,2.2199986,0.45,-0.6678891,-4.5300827,8.0,8.0,0.0,6.790281295776367,1.1531550884246826,0.0,1273.6785888671875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
212,8.47999981045723,3.866732,2.6542857,0.40000802,0.194484,0.11287277,0.48963112,0.8424352,0.49456808,0.6602343,-7.2090486e-05,0.09430954,0.24483997,-0.14757907,0.8184804,-0.09260306,0.04479058,0.25937104,-0.029414885,-0.14994812,0.45360896,-0.00027483702,1.052913,0.8037306,0.41992497,2.238692,0.107224345,2.1622524,2.4204283,2.1999986,0.45,-1.3857293,-6.5258875,8.0,8.0,0.0,6.757260799407959,1.133268117904663,0.0,1273.0677490234375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
213,8.51999980956316,3.8862364,2.6808715,0.4000077,0.19821487,0.11540366,0.486358,0.84311837,0.48476896,0.665713,-9.689752e-05,0.06342633,0.2146185,-0.15078755,0.81894296,-0.07696575,0.03995776,0.21783905,-0.020215444,-0.15797305,0.462842,0.0017911056,1.0468781,0.89321357,0.42432708,2.2364776,0.10863368,1.9868127,2.2634249,2.1799986,0.45,-1.9591403,-8.171891,8.0,8.0,0.0,6.724297523498535,1.1137635707855225,0.0,1272.62451171875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
214,8.55999980866909,3.905322,2.7076657,0.4000073,0.20111172,0.11766906,0.4830797,0.8440036,0.4743033,0.67071474,-0.00011568318,0.033042796,0.18169388,-0.15374924,0.8184973,-0.060939696,0.0348894,0.17411338,-0.012870198,-0.16513605,0.4703175,0.0043202625,1.0407414,0.98245883,0.42869058,2.2309656,0.10623575,1.9090134,1.8530948,2.1599987,0.45,-2.4483871,-9.473122,8.0,8.0,0.0,6.691426753997803,1.0946779251098633,0.0,1272.36181640625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
215,8.59999980777502,3.9239671,2.7346392,0.40000713,0.20319359,0.11960805,0.47980335,0.8451006,0.46351224,0.67491966,-0.0001207331,0.0046534254,0.14672239,-0.15754102,0.8170005,-0.04496596,0.029693127,0.12962246,-0.008685157,-0.1717358,0.47599888,0.007175805,1.0344737,1.071415,0.43290493,2.2236726,0.10033988,1.7979051,1.3470336,2.1399987,0.45,-2.8884923,-10.386149,8.0,8.0,0.0,6.6586833000183105,1.0760328769683838,0.0,1272.3341064453125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
216,8.639999806880951,3.9423158,2.7616699,0.400007,0.204681,0.12127079,0.47643673,0.84640825,0.45684925,0.6756259,-0.00015336425,-0.015225824,0.12159463,-0.16648057,0.8144673,-0.033550728,0.026751608,0.0979491,-0.009191141,-0.1818034,0.48032498,0.010254295,1.0278859,1.1598953,0.434827,2.2157044,0.03203675,1.7353526,0.60117567,2.1199987,0.41,-3.1550956,-16.33577,8.0,8.0,0.0,6.626077175140381,1.0576841831207275,0.0,1273.4874267578125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
217,8.679999805986881,3.9603808,2.788696,0.40000728,0.20564686,0.12259794,0.47296044,0.8479313,0.4496894,0.6752268,-0.00014945578,-0.032058835,0.093680464,-0.17686428,0.81063926,-0.02203827,0.023701146,0.06547788,-0.014248461,-0.19129509,0.48336175,0.013384012,1.020895,1.2479976,0.4337633,2.2062216,-0.044390034,1.8469743,-0.23625855,2.0999987,0.37,-3.530146,-17.386003,8.0,8.0,0.0,6.593649387359619,1.0396192073822021,0.0,1273.7352294921875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
218,8.719999805092812,3.978094,2.8156998,0.40000758,0.20607576,0.12347183,0.46938434,0.84968567,0.44059938,0.6745616,-0.00012968256,-0.0474948,0.059826896,-0.18843056,0.80543303,-0.009050321,0.019564837,0.02871574,-0.023988167,-0.1998876,0.4849602,0.016367748,1.0134488,1.3357412,0.42985335,2.1970863,-0.1152984,2.0483503,-1.1672734,2.0799987,0.33,-3.927585,-17.753605,8.0,8.0,0.0,6.561455249786377,1.0219058990478516,0.0,1273.724609375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
219,8.759999804198742,3.995366,2.8426833,0.40000808,0.20591952,0.12376966,0.4657142,0.8516974,0.4291775,0.67407495,-9.681391e-05,-0.062825456,0.0195477,-0.20164588,0.7989811,0.0058881007,0.014025539,-0.013317684,-0.037934855,-0.20828845,0.48491052,0.019030469,1.0054839,1.4230936,0.4233835,2.1884067,-0.17852406,2.0025983,-1.8133913,2.0599988,0.29000002,-4.3068576,-18.354246,8.0,8.0,0.0,6.5295491218566895,1.004633903503418,0.0,1273.569580078125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
220,8.799999803304672,4.0120935,2.8696477,0.4000082,0.20518236,0.1232479,0.4619618,0.8539914,0.41485918,0.6737384,-8.011181e-05,-0.07089029,-0.03186677,-0.2180169,0.7908557,0.023056313,0.0065083206,-0.060664512,-0.06445919,-0.21384443,0.48298106,0.020933995,0.99688435,1.5102774,0.41463047,2.1864142,-0.23346789,2.6312993,-1.8914529,2.0799987,0.25000003,-3.4302354,-19.21987,8.0,8.0,0.0,6.497992992401123,0.9879064559936523,0.0,1272.926513671875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
221,8.839999802410603,4.028176,2.8966076,0.40000832,0.20385605,0.12168106,0.4581257,0.85659623,0.39787525,0.67407453,-9.143901e-05,-0.0752625,-0.09240955,-0.23746671,0.7816021,0.04253664,-0.0030308813,-0.11338775,-0.1000009,-0.21843238,0.47894529,0.021681368,0.98752356,1.5975015,0.4038059,2.1877975,-0.28168595,2.4948266,-1.5442983,2.0999987,0.21000004,-2.7663267,-20.209896,8.0,8.0,0.0,6.466838836669922,0.9718241691589355,0.0,1271.994873046875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
222,8.879999801516533,4.043528,2.923601,0.40000802,0.20188656,0.118913144,0.45418513,0.85954475,0.37860832,0.67562467,-0.00013619439,-0.079545885,-0.16032316,-0.25955182,0.771669,0.064319424,-0.014774412,-0.17187583,-0.14092654,-0.22353679,0.4725732,0.021036135,0.97728556,1.6848471,0.39105564,2.1874576,-0.32494363,2.552051,-1.2246978,2.1199987,0.17000005,-2.186724,-21.14146,8.0,8.0,0.0,6.436108589172363,0.9564719200134277,0.0,1270.91796875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
223,8.919999800622463,4.0580807,2.9506881,0.40000746,0.19918106,0.1148487,0.45010474,0.86286867,0.35749498,0.67894965,-0.00022597211,-0.08668305,-0.23362096,-0.28370494,0.7616549,0.08853744,-0.028443366,-0.23608035,-0.18391417,-0.23030749,0.46363458,0.018895127,0.9660755,1.7722999,0.37647855,2.1816547,-0.3646526,3.6021419,-1.1621728,2.1399987,0.13000005,-1.5706718,-22.062126,8.0,8.0,0.0,6.4058003425598145,0.9419193267822266,0.0,1269.91650390625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
224,8.959999799728394,4.0717807,2.9779506,0.40000695,0.19561447,0.10944341,0.44583866,0.86659384,0.3350466,0.6845402,-0.00033687623,-0.09917855,-0.31061074,-0.3095441,0.75208426,0.11530966,-0.04362379,-0.30596054,-0.22611868,-0.23954196,0.4519001,0.015261572,0.9538251,1.8597926,0.3601183,2.1696432,-0.40255705,4.143666,-0.11176215,2.1599987,0.090000056,-0.81185937,-23.009449,8.0,8.0,0.0,6.375883102416992,0.9282193183898926,0.0,1269.33154296875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
225,8.999999798834324,4.0843315,3.0056994,0.40000525,0.19064048,0.10254108,0.44134316,0.8708373,0.30666927,0.6970169,-0.00017669363,-0.14576922,-0.42093253,-0.34173992,0.74377686,0.15099838,-0.062149763,-0.42242563,-0.26441354,-0.25865003,0.4362766,0.010317628,0.94043773,1.9472449,0.34615523,2.1958106,-0.34100473,4.1673307,0.98340476,2.1799986,0.13000005,-0.52337646,-11.058098,8.0,8.0,0.0,6.3462982177734375,0.9156861901283264,0.0,1263.2845458984375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
226,9.039999797940254,4.09566,3.0341487,0.4000056,0.1838974,0.094238065,0.4365489,0.87562895,0.2757046,0.7159905,-0.00035602375,-0.19865504,-0.5182413,-0.3701855,0.737906,0.19328846,-0.082271785,-0.5318877,-0.2903365,-0.27892706,0.4162515,0.004474759,0.9259264,2.0342088,0.33629066,2.1751795,-0.2329906,5.3140297,1.7314025,2.1999986,0.17000005,0.4376185,-10.540451,8.0,8.0,0.0,6.316925525665283,0.9049842953681946,0.0,1265.5833740234375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
227,9.079999797046185,4.105914,3.0633337,0.4000098,0.17540401,0.084670365,0.4314471,0.88086194,0.24908471,0.7352446,-0.00038585858,-0.2514034,-0.60699224,-0.39528143,0.73347557,0.2342023,-0.09897357,-0.6344572,-0.31106353,-0.29759783,0.3920416,-0.0021892954,0.9104757,2.1207016,0.32975408,2.169015,-0.1466416,5.2173414,2.8560622,2.2199986,0.21000004,1.5772474,-9.227991,8.0,8.0,0.0,6.287652969360352,0.8963262438774109,0.0,1272.4462890625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
228,9.119999796152115,4.1153264,3.0932379,0.40001628,0.16525914,0.07408422,0.4260685,0.8863783,0.22910388,0.75323063,-0.00029684763,-0.30448595,-0.68303543,-0.4142856,0.73078716,0.27107686,-0.11101582,-0.72715986,-0.32273638,-0.31299642,0.36410186,-0.009490275,0.8944056,2.206705,0.3257313,2.1803596,-0.08468875,5.6916156,3.2741933,2.2399986,0.25000003,2.751348,-5.630148,8.0,8.0,0.0,6.258354663848877,0.8895732760429382,0.0,1280.023193359375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
229,9.159999795258045,4.1241894,3.123804,0.40002328,0.15361628,0.06283474,0.4204844,0.8919903,0.21722439,0.7690121,-0.00020032671,-0.35735402,-0.7401752,-0.4239183,0.7303944,0.30196148,-0.11790633,-0.8049033,-0.32090282,-0.32297495,0.333062,-0.01709137,0.87814134,2.2921233,0.3236412,2.2002618,-0.040365376,5.7583933,4.2264585,2.2599986,0.29000002,3.9529526,0.18875027,8.0,8.0,0.0,6.228899955749512,0.8845177888870239,0.0,1286.42333984375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
230,9.199999794363976,4.132854,3.1549225,0.40003008,0.14070773,0.051356945,0.4148083,0.8974953,0.21481906,0.78132135,-0.00015312686,-0.40753955,-0.77283734,-0.42164662,0.7328054,0.3246169,-0.11930521,-0.8621005,-0.30318266,-0.32560468,0.29973245,-0.024550699,0.862173,2.3768203,0.32305023,2.2181334,-0.009347418,6.148806,4.821639,2.2799985,0.33,5.2112675,7.695948,8.0,8.0,0.0,6.199161052703857,0.8808764219284058,0.0,1290.8104248046875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
231,9.239999793469906,4.141716,3.1864188,0.40003562,0.12686965,0.0401227,0.40918666,0.9026962,0.22286625,0.78870845,-0.00018848626,-0.4506727,-0.77692515,-0.40641406,0.7381933,0.33678403,-0.11565706,-0.8929247,-0.26983956,-0.31903,0.26510847,-0.031394683,0.846993,2.4606488,0.32361665,2.2231126,0.011561722,6.3263664,5.9187903,2.2999985,0.37,6.5463696,16.239372,8.0,8.0,0.0,6.169029235839844,0.8782957196235657,0.0,1292.473876953125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
232,9.279999792575836,4.151197,3.2180526,0.40003908,0.112550735,0.029583532,0.40377817,0.9074251,0.24183325,0.78968966,-0.00028260658,-0.48119473,-0.7508428,-0.37905702,0.74648416,0.33651677,-0.1077514,-0.89277685,-0.22406264,-0.302975,0.23034267,-0.03720996,0.8330234,2.5435221,0.32504374,2.204676,0.023781553,6.234887,6.5888557,2.3199985,0.41,7.9500065,24.936367,8.0,8.0,0.0,6.138428211212158,0.8763638138771057,0.0,1290.85595703125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
233,9.319999791681767,4.1617136,3.249527,0.4000405,0.09831266,0.020111846,0.39872986,0.91156167,0.27128115,0.78315204,-0.0003247185,-0.4920535,-0.69558305,-0.34222218,0.75718534,0.3227995,-0.096911,-0.8578742,-0.17204484,-0.27843854,0.19671094,-0.04174614,0.82055676,2.6254895,0.327097,2.1594229,0.030258402,6.282882,6.8284874,2.3399985,0.45,9.439927,32.95331,8.0,8.0,0.0,6.107326507568359,0.8746358156204224,0.0,1285.8194580078125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
234,9.359999790787697,4.173766,3.2803812,0.40003687,0.08502443,0.012027969,0.39412054,0.9150383,0.312456,0.76554286,7.224351e-05,-0.46013695,-0.5995135,-0.29956764,0.7690312,0.29193485,-0.08396635,-0.7641741,-0.12310989,-0.24850115,0.1660111,-0.04502286,0.8096559,2.7067914,0.32756925,2.089303,-0.012973271,6.7120104,7.0470333,2.3599985,0.45,11.2050295,33.917274,8.0,8.0,0.0,6.075760841369629,0.8725113272666931,0.0,1270.1300048828125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
235,9.399999789893627,4.1876893,3.3102582,0.40002662,0.07339158,0.005459567,0.38998738,0.91787446,0.36144662,0.739195,0.0001823646,-0.4076704,-0.49388835,-0.25897723,0.7812818,0.2479313,-0.07196411,-0.649848,-0.08279857,-0.21914792,0.13959499,-0.047238752,0.8002364,2.78781,0.32574874,2.047577,-0.072285295,7.1602592,7.0886774,2.3799984,0.45,12.358519,41.993366,8.0,8.0,0.0,6.043789863586426,0.8695451617240906,0.0,1259.9500732421875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
236,9.439999788999557,4.2036715,3.3389425,0.40001565,0.06384125,0.00047473676,0.38632816,0.92014927,0.4134735,0.7085554,7.9517486e-07,-0.33258742,-0.37446693,-0.22026171,0.79384977,0.19733916,-0.062223136,-0.51023066,-0.049159296,-0.19127122,0.11826789,-0.04847267,0.7921372,2.8688495,0.32225046,2.0378165,-0.10273112,6.562701,7.367378,2.3999984,0.45,13.162626,49.272038,8.0,8.0,0.0,6.011452674865723,0.8654600977897644,0.0,1253.574462890625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
237,9.479999788105488,4.2218537,3.3662739,0.40000606,0.056672584,-0.002862088,0.38309145,0.9219658,0.46869582,0.6742256,-0.0008122374,-0.24992704,-0.2516738,-0.18746403,0.8071285,0.14067788,-0.054863088,-0.36339384,-0.0187371,-0.16894099,0.10260897,-0.048718333,0.78511816,2.94997,0.31751788,2.0266442,-0.1256347,7.045222,7.446804,2.4199984,0.45,13.71858,55.795643,8.0,8.0,0.0,5.9787797927856445,0.8600395917892456,0.0,1246.889404296875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
238,9.519999787211418,4.242297,3.392158,0.40000165,0.052057404,-0.00458084,0.38017616,0.9234365,0.5270328,0.63676107,-0.0019300197,-0.17419043,-0.13987342,-0.16424766,0.8213588,0.078763135,-0.048960477,-0.22986624,0.008487168,-0.15484819,0.09290106,-0.0480607,0.77886397,3.0313368,0.31213602,1.9867294,-0.16056624,7.064006,7.554652,2.4399984,0.45,14.038848,59.8802,8.0,8.0,0.0,5.945800304412842,0.8531714081764221,0.0,1239.471923828125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
239,9.559999786317348,4.264974,3.4165778,0.40000242,0.050084695,-0.004846915,0.37743786,0.92466676,0.585777,0.5982259,-0.0026057921,-0.09939628,-0.03914113,-0.15117185,0.83600545,0.015385219,-0.043291427,-0.105442375,0.0281859,-0.14949185,0.08918012,-0.046788353,0.7730018,3.1134157,0.30706123,1.9504498,-0.19021314,7.1181364,7.5793953,2.4599984,0.45,14.12393,59.919792,8.0,8.0,0.0,5.912543773651123,0.844866931438446,0.0,1234.9180908203125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
240,9.599999785423279,4.289818,3.4395595,0.4000039,0.05077541,-0.0038529497,0.37470144,0.9257461,0.64252424,0.56035167,-0.0027816563,-0.015775884,0.057120927,-0.14726773,0.85048616,-0.04614627,-0.037194304,0.021606993,0.038317956,-0.15251848,0.09134299,-0.045200333,0.7671334,3.1966395,0.30308884,1.9435138,-0.19688895,6.985983,7.7779775,2.4799984,0.45,14.198331,57.500206,8.0,8.0,0.0,5.879036903381348,0.8352073431015015,0.0,1235.169189453125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
241,9.63999978452921,4.3167534,3.4611456,0.4000051,0.054090533,-0.0017514642,0.37178123,0.92674154,0.69625866,0.5238537,-0.0026701847,0.07517266,0.14889698,-0.1517161,0.86454505,-0.10420832,-0.03011924,0.1503706,0.040036432,-0.16317949,0.09920984,-0.0434797,0.7608709,3.2812579,0.3005691,1.9637712,-0.18481554,6.977146,7.921392,2.4999983,0.45,14.27415,54.430458,8.0,8.0,0.0,5.845297813415527,0.8243065476417542,0.0,1239.749267578125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
242,9.67999978363514,4.3456798,3.4814036,0.40000767,0.059895847,0.0013230238,0.3685044,0.9276934,0.74619126,0.48967677,-0.0023506042,0.1667269,0.23386827,-0.16387488,0.87831044,-0.15715843,-0.021501016,0.27455476,0.036334768,-0.18066183,0.11243937,-0.04170113,0.75387895,3.3673887,0.29958156,2.0048866,-0.16031502,6.832205,8.227493,2.5199983,0.45,14.243984,51.214314,8.0,8.0,0.0,5.8113484382629395,0.8123326897621155,0.0,1247.381591796875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
243,9.71999978274107,4.3764586,3.5004392,0.40001157,0.06794783,0.005242798,0.36472657,0.92861724,0.7914647,0.45899922,-0.0019059083,0.25280267,0.31082663,-0.1827214,0.89201885,-0.20316496,-0.011128463,0.3890199,0.030439062,-0.20408498,0.1304927,-0.03983819,0.7459008,3.4550776,0.30010712,2.0609422,-0.12619555,7.112152,9.27398,2.5399983,0.45,14.031338,47.586617,8.0,8.0,0.0,5.777204990386963,0.7995268106460571,0.0,1256.08056640625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
244,9.759999781847,4.4087763,3.5185173,0.40002272,0.07800756,0.009762943,0.36030677,0.9295151,0.82912475,0.43457076,-0.001194225,0.30989617,0.34398472,-0.20501398,0.9053913,-0.23783515,0.00051002577,0.4525043,0.012209296,-0.22689548,0.1527574,-0.038072895,0.7366783,3.545192,0.3040117,2.1048229,-0.051930755,6.950713,9.526961,2.5599983,0.45,17.520178,62.52105,8.0,8.0,0.0,5.742871284484863,0.7863876819610596,0.0,1285.5069580078125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
245,9.79999978095293,4.442539,3.5356963,0.40001917,0.08951501,0.014607882,0.35520577,0.93037754,0.86122364,0.41510218,-0.0007994819,0.39942414,0.4158729,-0.23787004,0.91895664,-0.26341307,0.012577675,0.5657579,-0.0007792609,-0.2626621,0.17799899,-0.03641885,0.7261644,3.6369097,0.30962086,2.210255,0.023159731,6.656817,9.845116,2.5799983,0.45,14.60479,42.50954,8.0,8.0,0.0,5.708374500274658,0.7731319665908813,0.0,1275.4427490234375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
246,9.83999978005886,4.4776683,3.5520606,0.40002355,0.10226848,0.020020094,0.34935126,0.9311788,0.893179,0.3959845,-0.0005095842,0.4428297,0.4653032,-0.26742205,0.9336854,-0.28651917,0.02675369,0.62989366,0.001021541,-0.29554355,0.2060224,-0.03417732,0.71430755,3.7300782,0.3150991,2.2656417,0.025034621,5.5561304,10.368841,2.5999982,0.45,12.5536,37.99279,8.0,8.0,0.0,5.673710346221924,0.7600008845329285,0.0,1279.043212890625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
